version:v1.0
Member object ID or user principal name [memberObjectIdOrUpn] Required
e1fecd3a-a33b-4804-a572-b959afe6afc1
219dc8d9-a396-4c26-8419-452b37ccf222
129f385e-35a3-442c-aa37-acca0c02bf8c
e2df3ae8-cdcd-4d5d-910f-ebb6a56d54c1
6be3c087-38cc-4ac7-a368-367c5a0a8d4b
296fd637-b55b-4754-a67c-d2db972ea348
6db1b8de-ea8e-4daf-bdf9-c29d13384d32
99c78fed-7f3c-41ff-8826-2e4a5bfc3c34
37a221f9-25e8-43ff-80db-636185028d4a
549f17d7-5e6f-417a-9d62-ffb99ba1a348
1b0d2c7e-b4b7-46cc-8132-529966e61fbf
7b193b90-459e-4805-8fe3-5ac637088ddf
6261c638-0b31-438c-8060-7e34d2018a5d
8ca2b7e8-9c24-4202-a95b-fd3db7f2f43f
54a6835e-4361-44d7-a1ca-e7439d928dd1
4e2741c1-a3b6-4bc1-9756-7384399b28c5
8d95218b-4059-46aa-8c6a-de9ecf77eb63
4721afd3-28f3-4216-ab9e-fa8006f9b4c9
c0b8c3e2-5b32-4ee5-b30a-7856cf369b5c
bb6d9650-1b38-40ee-9c6d-eda777cf808d
8f24f8bf-acba-4760-951b-96a667df9016
5de93e8b-e04d-4928-976e-ece26a1bb2e4
e0c1a620-6718-40ba-9e3d-2459a44b85b9
5e51c181-6418-453c-a70f-a22e7bace808
01801964-815f-4e8c-8dca-82a6456e1a3a
9a6d8875-4e1b-4e41-aea2-4e8c20e2833a
4763fc8a-92e0-4ebb-8de7-fb84d1a0fe4c
a73ebc6e-bed7-4793-b94b-1da11ce5d76a
d41a1a2c-2b8f-4b36-9893-a2ff4117ed2a
42e1ca90-2f72-4b4d-a58a-14ff0fb3d4dc
d1bcddc9-f40f-4577-b21e-19a8c3aa979b
34e2d8be-d86b-457c-b664-74910360e702
63747ed2-b163-4239-8dac-83fa6fe42d17
1c250468-bd57-466f-97c3-8836ecc98f14
7825d13b-e0ce-4077-b26a-45accf63494f
da4b3bcd-9c9a-4bcc-af34-cdadf219f049
ea436b65-c2fe-412a-a72a-413216d8d8fe
06c0270e-3a50-4ccf-be9d-a2dca5ea3eeb
24f98dd5-7e3e-490c-baca-451862cbf196
ffcf32e3-3245-4e65-9484-2f72256ba8c5
fcf8e77e-3a82-43dd-85e5-9f260379bc17
79d4ed26-8c2e-4609-8730-261309d4c1c8
5e77fd0c-fe83-458b-9fb9-d2e79b1f5fa6
f60ddee4-89f1-4909-a243-add43b1ad6d8
29027a9d-7b38-4f52-9b29-bc603a5c5307
95b52093-f56d-41f7-bcab-7b13c9f107e4
6c7fc911-9b90-4544-85d8-941bbeaa5173
8bb835d8-5b47-4c10-b90c-e282caf233da
ee59103a-4be2-479b-939a-8c5ef8c5485d
741dc787-c73e-4cee-86e2-9a7c8d04c37c
567e941e-0e1c-4481-9b6c-4c9d1391b22f
46c45e28-aab1-41aa-bc8c-f1ec6a5358ca
69a95bcf-0a55-416c-8e09-ae0b925f7d58
403db15c-7b61-4820-8c79-d205858a484d
5792c6cd-f4cc-43c7-aac4-c1c0ffd973b7
bcf6ea96-28e5-43c6-93ba-e66ed62ccf0d
f6b27d38-860f-44f7-88bc-c953c6e8503c
78a96ace-d4ce-4837-9953-1c643ea671d4
bf0947bb-7f60-486a-b53d-04773567bf6d
6fafe605-4653-44b6-b945-49c4582fc1c3
79c21f72-a0fb-4b5d-ba5c-c2a9767299aa
d0a6d1e8-6fed-49e1-99b6-4e1fff146e14
a4f77144-8762-4b63-888b-d36a7996e208
41cd3eb2-88c6-44d9-8159-b9594fc17a58
675913f3-ce93-40ee-8390-f4d09a8f4f7d
d634812e-953e-496c-a408-2f317b9fcb89
84e7604e-c06e-4422-a49b-3c420c07164c
cfd7f0b8-c652-46bb-ab1d-b56f37e4bb90
4d8ced3a-87fa-405e-bc2e-8b5db5c63d98
1e106e3e-3fa6-4ad1-9571-9bad191f137e
08d5db26-baf4-4714-97b2-8fd63abc58c4
6a8e4594-f3ed-4d8b-9a1c-a1433d61a1a5
2cbbf352-3584-4c5c-adc1-541f97155d98
e276ea6f-46f8-4f21-b5d1-cc9678247e33
f42491fd-d662-476d-9575-d910d1da9b8b
808e907c-ded6-43ea-9a3b-5e53a89bef44
ab149931-5164-4925-8c67-c64695ffa368
adc2fc16-0d91-4f42-8280-66ddc6918b8b
90640d58-5f1a-4164-a511-3d76be556986
513b4606-a1a0-4ee8-8d1a-188a0f1729c3
014a77b2-dd98-449f-8532-fea53a3a6cf9
02b9d8dd-4c31-46be-b05e-b161c41f9457
717a41b8-0c6b-4173-b486-4192594500d6
f1bdfcf3-aa2e-41ad-81d7-2e0b4350e12d
b002b459-fb57-4361-b8c2-e047bce990c6
9135b202-a476-4cee-bd32-0e8e4228970a
0800aaf1-99c2-4061-99ab-c9629aeaac42
074e30ec-d1f0-43e9-b8ff-579c520931c8
0995b1c6-2afb-4555-bfa2-8c9b0f52d2cd
1d54d655-c652-4363-8bd7-90348ec175cb
625fc3c1-842a-4aa0-aa8e-dbd0529d1a7f
0c354661-5d96-4865-9822-a4810ca5d3aa
8d1a860a-4531-4f00-aa96-a71e814e4c8e
dce2ae20-b201-494a-abc1-6441dfe88116
174d36ac-12c5-4504-9afd-1c1bd698b2b3
714fc023-0276-4a25-bc77-a3e056142ba7
86ab337a-a2ee-4693-a189-a6dd4f397d57
be1d81dc-77e2-42c1-a0c6-f39d4e65c762
bfff5dce-369c-410e-b0d5-8cc21e39fb5f
b72c76b9-bef2-468b-a013-1fddc204297a
a37db30a-00da-44a7-b27e-8dcb75135317
53f60a0a-de1c-48d8-9b0c-fd2e3f3dd356
a07d0204-3b22-4c55-ad17-84bb069a0881
5db3ca67-f96b-4aba-87a0-7a1aaaedeea4
5fec0fe9-2362-498f-ad9a-d3f29807a88e
dd46ddf1-42d0-4fa3-8cdd-35c712cc0810
41dbcd65-9a99-405d-88e6-18fdfc17b545
0b1e35d3-8b59-46ad-a1e3-3916fcab123b
e6ca99a0-65ea-4b12-b50c-3a2d5c0880ac
895283c0-8b64-4851-b71e-412be7b3fa2e
3471f180-7bc2-433d-a544-750f17cb6eed
0c709226-cc4c-482b-a6fc-7a071579d650
66834b6b-f4b1-4476-827f-a639e38f749a
41f1b360-ce52-4815-ba4a-643832f5345a
26cfcd14-b142-42df-84a6-2076488010a8
b3717653-2a4c-445c-a337-de477a652441
df248c23-3f2e-412a-9f7c-56654db7165e
1de5308b-a697-4824-a2c7-088ef7764dba
fb568679-66be-44fc-ade0-dc6ce8ae0ee1
0b8285a4-a755-460a-b288-0af5fcb25d6a
8f6b8e03-ec2c-47c1-98f0-497bc27f8138
418e1a46-83b2-40a3-8d2d-7e262fceff8f
6c44cbaa-8aa5-43a4-bddd-d465ed8e8d6b
8f8a90e8-12a7-4529-ac22-946d07237a33
85bb56e8-452d-4003-92bf-6fe81ef05ff2
cb7c0c29-4019-4f16-a82c-c740c872a532
4069e0bb-c136-4a98-a50c-fe1e216f0a2a
3e7cf8a1-14f6-4eff-a395-ebb03fea5398
c80239ec-1c0e-4220-88e0-c77afe6df74c
9768fa32-f11b-4f86-8cc7-a5c70c656a51
e935a7c4-6a89-4405-9140-a4ba0b0c27f4
293f4a2c-e5e9-4690-9a78-494a1890a08a
163b71ae-b4a4-4172-afa3-62b4b3976e3f
be58b00d-42cd-4d09-bd72-2f3039765573
9f303c4a-b0b3-4365-9e9b-b0c7cb11ceb3
c36d908e-cf79-4a39-9908-876e75f63f42
cbf40354-5a05-4dc9-88d1-b3ebc75d77da
97a0c6c0-f7e0-4826-870a-7cbb4bb6bdff
fca822ee-3bbc-45c9-b928-6f091e5436ba
61a05bf0-43f0-4691-8723-0d2049e2fd64
02caadb5-9527-4adc-ab4c-02fdf8a54138
5edfbcc9-a336-44b3-a667-450b7d3635cf
472aa2b4-40ab-44d8-b7fb-02fec5c60737
0c5b0b88-5370-429a-8716-f867d1a2e465
d732bcbc-be22-4a8d-9d95-6f176c288e3a
e6ab8d0a-eed8-4a9c-89b8-d4049f394adb
dcbd2002-83ba-4cf4-a54d-f3a97493edfa
8cc28cac-ac91-420d-ab07-5f00d4c214b1
177b96dd-5fac-4ea6-a0f6-f1f47c3c9beb
946aecab-577f-4d6e-8837-6f07868ab2d0
6aa77e69-a8cc-46a0-a865-4f8f6229d320
cbb8b9ab-df0d-403f-b874-3cc731ce4569
4ebb4ecb-8e7e-4bae-8fe0-be11d9cc8351
e7f0e2aa-168d-4e03-bcd5-64dda4c13dcb
f9972120-4111-4c51-986b-e827b18dfdd5
cc5bfd07-20e2-4fa9-86ce-ff2e85c7d485
298c9340-172f-48af-8996-fbe8f258900a
d107811b-1e16-445b-8726-1504de4af52f
66fa721f-4976-4ecd-9cf4-954f783398f6
a1c6d975-a3fa-4371-a17d-ba9640b21665
